timestamp,roll_deg,pitch_deg,yaw_deg,battery_voltage_V,battery_current_A,battery_temp_C,payload_temp_C,reaction_wheel_rpm
2024-01-01 15:53:20+00:00,-1.6181,-1.7495,-1.6636,29.046,1.5207,20.252,36.6574,2867.65
2024-01-01 15:53:30+00:00,-1.5181,-1.7581,-2.1528,29.2146,1.9408,20.9679,36.5645,2838.31
2024-01-01 15:53:40+00:00,-1.7031,-1.9921,-1.5098,29.0779,1.9591,20.5708,36.6324,2845.88
2024-01-01 15:53:50+00:00,-1.099,-1.9213,-1.7595,29.1211,1.5045,20.2626,36.2872,2818.25
2024-01-01 15:54:00+00:00,-1.7331,-1.9678,-1.8428,29.219,1.806,20.4027,36.4971,2809.82
2024-01-01 15:54:10+00:00,-1.7524,-2.0849,-1.2356,29.1614,1.7268,20.1217,36.6411,2850.64
2024-01-01 15:54:20+00:00,-2.1614,-2.1713,-1.4965,29.0282,1.9548,19.637,37.3127,2829
2024-01-01 15:54:30+00:00,-1.9557,-2.0039,-2.0192,29.1806,1.7297,20.0213,36.1894,2827.71
2024-01-01 15:54:40+00:00,-1.6449,-1.9965,-1.7815,29.1294,1.8321,19.5796,36.7332,2827.78
2024-01-01 15:54:50+00:00,-2.1686,-1.9575,-1.0647,28.9787,1.6756,20.0007,36.5586,2838.02
2024-01-01 15:55:00+00:00,-2.3599,-1.906,-1.2484,28.9844,1.6256,20.3335,36.3254,2838.54
2024-01-01 15:55:10+00:00,-1.9485,-1.9771,-1.5064,29.1226,1.8331,19.5943,35.7317,2789.87
2024-01-01 15:55:20+00:00,-1.7072,-2.0595,-2.1927,29.0872,1.8692,19.9538,36.7837,2804.01
2024-01-01 15:55:30+00:00,-1.9989,-2.1737,-1.3913,28.846,1.5067,19.455,36.3025,2785.58
2024-01-01 15:55:40+00:00,-2.1004,-1.9201,-1.8764,28.8828,1.8581,19.572,35.9414,2806.75
2024-01-01 15:55:50+00:00,-2.4304,-2.0819,-1.3796,29.0402,1.5303,19.2467,35.7984,2792.4
2024-01-01 15:56:00+00:00,-1.9935,-2.1465,-1.8837,28.8406,1.3166,19.6285,36.2306,2790.95
2024-01-01 15:56:10+00:00,-1.9767,-2.1239,-1.5732,29.026,1.658,19.7801,35.7247,2789.7
2024-01-01 15:56:20+00:00,-2.49,-2.2202,-1.8475,29.1268,1.7226,19.3681,35.8457,2785.66
2024-01-01 15:56:30+00:00,-1.9311,-2.2039,-1.77,28.9583,1.4094,19.4059,35.8095,2838.67
2024-01-01 15:56:40+00:00,-2.029,-2.2225,-1.5151,28.8166,1.3297,19.3411,36.0371,2746.55
2024-01-01 15:56:50+00:00,-1.9795,-2.1948,-1.9916,28.9147,1.5434,19.043,36.231,2779.19
2024-01-01 15:57:00+00:00,-2.1127,-2.0667,-1.0597,28.9887,1.5139,19.4471,35.8355,2749.31
2024-01-01 15:57:10+00:00,-2.1219,-2.1171,-1.9002,28.8836,1.8044,18.8377,35.8489,2779.57
2024-01-01 15:57:20+00:00,-2.1714,-1.959,-1.9046,28.9106,1.5916,18.4602,35.9483,2744.99
2024-01-01 15:57:30+00:00,-2.1244,-2.0219,-1.4676,28.771,1.6909,18.5952,35.5763,2769.04
2024-01-01 15:57:40+00:00,-2.6842,-1.9225,-1.2907,28.7674,1.6033,18.9969,35.6111,2752.74
2024-01-01 15:57:50+00:00,-2.6426,-2.1442,-1.6842,28.9194,1.7984,18.6376,35.629,2785.94
2024-01-01 15:58:00+00:00,-2.5112,-2.1585,-1.8604,28.7468,1.4206,18.7238,35.9007,2731.7
2024-01-01 15:58:10+00:00,-2.4113,-2.3247,-1.8122,28.5487,1.5327,18.5675,36.3983,2731.37
2024-01-01 15:58:20+00:00,-2.3287,-2.1391,-1.8279,28.7662,1.3021,18.6373,35.2253,2732.61
2024-01-01 15:58:30+00:00,-2.3621,-2.3725,-1.4818,28.8179,1.6509,18.8559,35.7877,2760.05
2024-01-01 15:58:40+00:00,-2.224,-2.5055,-1.5646,28.8821,1.6881,18.9313,35.5684,2753.74
2024-01-01 15:58:50+00:00,-2.2377,-2.0666,-1.4286,28.9309,1.6439,18.1294,35.5601,2740.67
2024-01-01 15:59:00+00:00,-2.6616,-2.4933,-1.4316,28.7649,1.4865,18.6473,35.4002,2756.43
2024-01-01 15:59:10+00:00,-2.4587,-2.2501,-1.3042,28.8126,1.274,18.3751,36.0189,2695.37
2024-01-01 15:59:20+00:00,-2.695,-2.4579,-1.5999,28.7493,1.4769,17.8984,34.5588,2732.87
2024-01-01 15:59:30+00:00,-2.5818,-2.1664,-1.669,28.7633,1.3807,18.3639,35.0412,2734.44
2024-01-01 15:59:40+00:00,-2.4981,-2.1552,-1.4321,28.7001,1.6134,18.7213,35.8974,2735.44
2024-01-01 15:59:50+00:00,-3.2622,-2.2743,-1.4713,28.7484,1.4038,17.8974,35.893,2730.27
2024-01-01 16:00:00+00:00,-2.1158,-2.1755,-1.3806,28.628,1.3936,18.0032,36.0963,2731.08
2024-01-01 16:00:10+00:00,-2.5021,-2.3699,-1.6077,28.8903,1.78,17.544,35.4799,2732.11
2024-01-01 16:00:20+00:00,-2.7514,-2.0441,-1.255,28.4447,1.567,17.9456,35.5147,2759.19
2024-01-01 16:00:30+00:00,-2.2634,-2.2753,-1.6957,28.7327,1.6019,17.9845,34.5408,2731.65
2024-01-01 16:00:40+00:00,-2.7345,-2.5301,-1.4964,28.6994,1.3572,18.4853,35.2511,2684.33
2024-01-01 16:00:50+00:00,-2.6544,-2.392,-1.0891,28.6967,1.2626,17.5706,35.4372,2728.34
2024-01-01 16:01:00+00:00,-2.7938,-2.4325,-1.639,28.5335,1.5815,18.0988,34.9814,2705.69
2024-01-01 16:01:10+00:00,-2.3811,-2.4541,-1.0782,28.4764,1.6392,17.8595,35.1025,2694.36
2024-01-01 16:01:20+00:00,-2.7473,-2.6717,-1.6774,28.6975,1.2165,18.4002,35.5948,2673.95
2024-01-01 16:01:30+00:00,-2.7107,-2.3715,-1.7056,28.7638,1.3261,17.7442,35.6467,2694.14
2024-01-01 16:01:40+00:00,-2.5139,-2.6435,-1.6667,28.6447,1.261,17.6388,35.126,2701.11
2024-01-01 16:01:50+00:00,-2.6513,-2.8203,-1.2477,28.6964,1.4649,17.8719,34.967,2709.28
2024-01-01 16:02:00+00:00,-2.7924,-2.4986,-1.078,28.5634,1.5503,17.7292,35.24,2669.39
2024-01-01 16:02:10+00:00,-2.5724,-2.5657,-0.9205,28.6359,1.327,17.8289,34.7615,2680.24
2024-01-01 16:02:20+00:00,-2.2993,-2.5865,-0.9235,28.7191,1.3215,17.6832,35.2873,2675.8
2024-01-01 16:02:30+00:00,-2.7556,-2.9275,-0.9939,28.5591,1.0789,17.0398,34.6199,2671.47
2024-01-01 16:02:40+00:00,-2.8075,-2.5941,-1.4002,28.7032,1.2245,17.6078,35.0896,2649.57
2024-01-01 16:02:50+00:00,-2.8081,-2.4967,-1.3849,28.4154,1.5892,17.5705,34.7412,2655.92
2024-01-01 16:03:00+00:00,-2.5911,-2.5697,-0.9601,28.5121,1.4326,17.1696,34.4606,2668.3
2024-01-01 16:03:10+00:00,-2.9836,-2.4201,-0.7838,28.6227,1.4934,17.4502,34.8107,2684.07
2024-01-01 16:03:20+00:00,-2.9296,-2.2726,-1.3788,28.7533,1.2956,16.7853,34.4686,2664.05
2024-01-01 16:03:30+00:00,-3.1913,-2.4071,-0.7792,28.5595,1.3055,17.3865,34.9813,2641.93
2024-01-01 16:03:40+00:00,-3.13,-2.3334,-1.5643,28.45,1.3455,17.4902,34.1437,2657.82
2024-01-01 16:03:50+00:00,-3.0058,-2.3235,-0.968,28.7369,1.3877,17.5485,34.5888,2635.41
2024-01-01 16:04:00+00:00,-2.9221,-2.645,-1.0726,28.5319,1.5421,17.4479,34.1633,2672.29
2024-01-01 16:04:10+00:00,-2.5653,-2.4282,-1.0787,28.6069,1.2314,16.9498,34.8934,2684.59
2024-01-01 16:04:20+00:00,-2.8198,-2.3465,-1.0007,28.5031,1.3085,16.7551,34.6554,2653.72
2024-01-01 16:04:30+00:00,-3.1169,-2.5626,-1.2025,28.547,1.2072,17.4572,34.3078,2662.52
2024-01-01 16:04:40+00:00,-3.0871,-2.6169,-0.8581,28.473,1.0282,17.2775,34.2755,2631.97
2024-01-01 16:04:50+00:00,-2.6732,-2.4196,-0.9347,28.7517,1.4588,17.2862,34.911,2648.06
2024-01-01 16:05:00+00:00,-2.7291,-2.7219,-0.6962,28.6419,1.5803,17.6259,34.4962,2639.44
2024-01-01 16:05:10+00:00,-2.9547,-2.6632,-0.5125,28.6967,1.4307,16.6237,33.8452,2657.2
2024-01-01 16:05:20+00:00,-3.0543,-2.6,-0.8582,28.4383,1.3482,17.6323,34.476,2622.6
2024-01-01 16:05:30+00:00,-2.7458,-2.4321,-1.0743,28.3321,1.5897,16.9092,33.8314,2630.06
2024-01-01 16:05:40+00:00,-3.1741,-2.4663,-1.1336,28.483,1.3786,17.3129,34.0718,2606.85
2024-01-01 16:05:50+00:00,-2.9013,-2.3434,-0.404,28.7618,1.4285,17.0501,33.125,2638.93
2024-01-01 16:06:00+00:00,-2.529,-2.6354,-0.4152,28.476,1.3277,16.9401,34.2437,2610.61
2024-01-01 16:06:10+00:00,-2.9459,-2.6421,-0.5651,28.6117,1.3492,16.582,33.603,2614.16
2024-01-01 16:06:20+00:00,-3.1452,-2.4155,-0.751,28.4025,1.284,16.8248,33.7407,2599.92
2024-01-01 16:06:30+00:00,-2.9106,-2.6119,-0.5411,28.4208,1.4278,17.1596,33.219,2611.22
2024-01-01 16:06:40+00:00,-3.0889,-2.5804,-0.3975,28.4946,1.1383,17.12,33.8006,2626.59
2024-01-01 16:06:50+00:00,-3.2756,-2.7659,-0.8567,28.7126,1.3642,17.2943,33.7086,2616.68
2024-01-01 16:07:00+00:00,-2.858,-2.441,-0.6733,28.6109,1.1728,16.7974,33.1223,2632.39
2024-01-01 16:07:10+00:00,-2.7756,-2.2503,-0.9357,28.2951,1.3768,17.2262,33.5965,2591.04
2024-01-01 16:07:20+00:00,-3.062,-2.6326,-0.6697,28.5668,1.6592,17.0204,33.4284,2601.59
2024-01-01 16:07:30+00:00,-3.0754,-2.3213,-0.2296,28.3851,1.405,17.1898,33.9749,2621.74
2024-01-01 16:07:40+00:00,-3.1921,-2.4796,-0.3241,28.4319,1.4762,17.1545,33.1524,2577.32
2024-01-01 16:07:50+00:00,-3.0292,-2.7313,-0.5379,28.5514,1.4357,16.8607,33.5776,2617.47
2024-01-01 16:08:00+00:00,-3.1106,-2.5962,-1.2229,28.6408,0.9519,17.0805,32.7477,2621.34
2024-01-01 16:08:10+00:00,-3.199,-2.6008,-0.6913,28.6366,1.2815,17.1469,33.3175,2566.15
2024-01-01 16:08:20+00:00,-2.6165,-2.4998,-0.4795,28.5357,1.3692,17.2495,33.3779,2634.31
2024-01-01 16:08:30+00:00,-2.8994,-2.3841,-0.5367,28.5382,0.9896,17.471,33.3469,2577.44
2024-01-01 16:08:40+00:00,-2.8756,-2.1641,-0.4521,28.6396,1.2614,16.8362,33.0853,2546.53
2024-01-01 16:08:50+00:00,-2.8103,-2.6503,-0.3771,28.3489,1.2933,16.6847,33.774,2555.68
2024-01-01 16:09:00+00:00,-2.8294,-2.5022,-0.5485,28.691,1.1218,17.4298,32.8853,2571.88
2024-01-01 16:09:10+00:00,-3.0623,-2.5576,-0.3943,28.4365,1.1627,16.6682,33.1702,2564.17
2024-01-01 16:09:20+00:00,-2.921,-2.6067,-0.407,28.5383,1.5104,17.3755,32.7993,2554
2024-01-01 16:09:30+00:00,-3.0246,-2.3953,-0.5227,28.465,0.7746,16.8051,32.5375,2542.35
2024-01-01 16:09:40+00:00,-2.8781,-2.4022,0.1376,28.4015,1.3544,16.9025,32.3448,2536.44
2024-01-01 16:09:50+00:00,-2.8919,-2.667,-0.4202,28.566,1.4904,17.0822,32.401,2595
2024-01-01 16:10:00+00:00,-3.031,-2.3845,-0.8417,28.5464,1.3142,16.6861,32.9552,2566.47
2024-01-01 16:10:10+00:00,-3.214,-2.5601,0.1907,28.5154,1.532,16.8472,33.1907,2576.83
2024-01-01 16:10:20+00:00,-2.9123,-2.3692,-0.4436,28.514,1.2593,16.654,32.8465,2535.48
2024-01-01 16:10:30+00:00,-2.9753,-2.1721,0.016,28.6854,1.1905,17.3756,32.4178,2543.75
2024-01-01 16:10:40+00:00,-3.3051,-2.2843,-0.3561,28.7558,1.3278,17.1912,32.2461,2528.79
2024-01-01 16:10:50+00:00,-2.8176,-2.318,-0.0204,28.6657,1.2751,17.22,32.5085,2536.58
2024-01-01 16:11:00+00:00,-2.7178,-2.4147,-0.1515,28.5723,1.2499,17.2193,31.9714,2565.31
2024-01-01 16:11:10+00:00,-2.3966,-2.3158,0.1338,28.3852,1.312,17.2554,32.6863,2532.81
2024-01-01 16:11:20+00:00,-2.9715,-2.2315,-0.1465,28.6161,1.2239,17.1402,32.4252,2536.9
2024-01-01 16:11:30+00:00,-2.9915,-2.2363,-0.2336,28.6252,1.2208,17.5968,31.8347,2523.04
2024-01-01 16:11:40+00:00,-3.0959,-2.3104,0.0177,28.6401,1.1821,16.8071,32.7625,2549.37
2024-01-01 16:11:50+00:00,-2.822,-2.2523,-0.1189,28.454,1.417,16.9305,31.6273,2520.09
2024-01-01 16:12:00+00:00,-2.8127,-2.4716,-0.4823,28.6584,1.2089,17.799,32.0741,2554.31
2024-01-01 16:12:10+00:00,-3.0044,-2.3731,-0.1271,28.7351,1.1768,17.501,32.3303,2519.47
2024-01-01 16:12:20+00:00,-2.8658,-2.1455,0.7637,28.4863,1.2066,16.8437,32.2337,2573.23
2024-01-01 16:12:30+00:00,-3.2148,-2.1137,-0.3855,28.6589,1.4032,17.5783,31.6329,2546.23
2024-01-01 16:12:40+00:00,-2.6217,-2.2141,0.1533,28.5153,1.4776,17.0379,31.6607,2518.74
2024-01-01 16:12:50+00:00,-2.9486,-1.9942,0.0556,28.5924,1.4949,17.9383,31.3858,2518.68
2024-01-01 16:13:00+00:00,-2.7885,-2.1274,0.5986,28.5144,1.4195,17.8585,31.7978,2542.25
2024-01-01 16:13:10+00:00,-3.0536,-2.226,-0.1151,28.5808,1.473,18.2471,31.9804,2518.89
2024-01-01 16:13:20+00:00,-2.8711,-2.3611,0.2112,28.5884,1.3899,17.5646,30.8304,2521.92
2024-01-01 16:13:30+00:00,-2.7966,-1.9493,0.3805,28.6709,1.4721,17.3265,31.758,2549.75
2024-01-01 16:13:40+00:00,-2.7285,-2.0362,0.1872,28.7259,1.4755,17.5678,31.2802,2509.16
2024-01-01 16:13:50+00:00,-2.6156,-1.8684,0.0632,28.7659,1.306,17.614,31.3809,2460.57
2024-01-01 16:14:00+00:00,-2.4086,-1.7993,0.2726,28.5866,1.2601,17.9253,30.9331,2503.62
2024-01-01 16:14:10+00:00,-2.5344,-2.3033,0.2237,28.6955,1.6305,17.3015,31.0522,2521.2
2024-01-01 16:14:20+00:00,-2.4726,-2.2886,0.2459,28.5577,1.4528,17.8916,32.0371,2501.63
2024-01-01 16:14:30+00:00,-2.3596,-2.5109,0.5796,28.6645,1.5982,17.6321,31.0451,2469.77
2024-01-01 16:14:40+00:00,-2.5183,-1.9289,0.4704,28.6881,1.2821,17.8267,31.1162,2488.84
2024-01-01 16:14:50+00:00,-2.6227,-1.9532,0.5304,28.6001,1.393,18.4406,30.6944,2517.83
2024-01-01 16:15:00+00:00,-2.3963,-2.0218,0.4977,28.7569,1.2543,18.3726,32.0331,2457.4
2024-01-01 16:15:10+00:00,-2.3658,-2.2049,0.6777,28.6942,1.5648,18.3377,31.1258,2448.98
2024-01-01 16:15:20+00:00,-2.4328,-2.0187,0.7863,28.7342,1.3828,18.3577,30.8701,2464.29
2024-01-01 16:15:30+00:00,-2.8351,-1.9617,0.411,28.8504,1.3992,18.1363,31.1859,2501.6
2024-01-01 16:15:40+00:00,-2.6938,-1.8559,0.71,28.6945,1.7832,18.2509,30.8985,2435.37
2024-01-01 16:15:50+00:00,-2.5614,-1.916,0.2033,28.8318,1.5974,17.8443,30.6264,2476.4
2024-01-01 16:16:00+00:00,-2.3312,-1.8408,-0.0137,28.9007,1.6033,17.9975,30.5823,2481.57
2024-01-01 16:16:10+00:00,-2.4717,-1.9422,1.0283,28.9044,1.3327,18.4582,29.9562,2469.36
2024-01-01 16:16:20+00:00,-2.22,-1.7294,0.5104,28.7575,1.2424,18.1376,30.3638,2437.39
2024-01-01 16:16:30+00:00,-2.164,-1.7946,0.6788,28.6892,1.6748,18.7348,30.2458,2467.31
2024-01-01 16:16:40+00:00,-2.1665,-2.05,0.3311,28.7258,1.2014,18.5681,30.514,2440.59
2024-01-01 16:16:50+00:00,-2.1443,-1.6459,0.3413,28.6487,1.4706,18.5498,30.2384,2463.01
2024-01-01 16:17:00+00:00,-2.5714,-1.6526,0.5025,28.8866,1.4326,18.5139,30.5348,2440
2024-01-01 16:17:10+00:00,-2.2459,-1.7486,0.863,28.9036,1.4243,18.8889,30.2375,2462.17
2024-01-01 16:17:20+00:00,-2.4419,-1.7581,0.5945,28.8515,1.5057,19.0156,29.7981,2452.27
2024-01-01 16:17:30+00:00,-2.6279,-1.5329,0.6609,28.7133,1.4224,18.6076,30.6669,2425.74
2024-01-01 16:17:40+00:00,-2.333,-2.0081,0.5799,28.8257,1.4074,18.7746,29.8534,2459.8
2024-01-01 16:17:50+00:00,-1.9877,-1.5581,1.0784,29.0117,1.6372,18.9365,30.1662,2443.57
2024-01-01 16:18:00+00:00,-2.1373,-1.7966,1.025,28.9462,1.7682,19.1511,29.3564,2450.63
2024-01-01 16:18:10+00:00,-1.8024,-1.5417,0.7075,28.9753,1.3572,19.21,30.125,2445.96
2024-01-01 16:18:20+00:00,-2.1467,-1.6685,1.0202,29.2397,1.6565,19.1503,29.0986,2459.86
2024-01-01 16:18:30+00:00,-1.6685,-1.8534,0.8083,28.9538,1.718,19.4577,30.4636,2449.12
2024-01-01 16:18:40+00:00,-2.0981,-1.7216,0.8055,28.7173,1.7135,19.2696,29.8983,2443.5
2024-01-01 16:18:50+00:00,-2.1044,-1.4739,0.8976,28.8354,1.6232,18.9572,29.4729,2395.16
2024-01-01 16:19:00+00:00,-2.3399,-1.6385,1.0909,28.9886,1.5768,19.8439,29.7238,2422.28
2024-01-01 16:19:10+00:00,-1.8366,-1.6798,0.7269,28.9725,1.7903,19.8041,28.9235,2376.08
2024-01-01 16:19:20+00:00,-2.1336,-1.6603,1.0952,28.9662,1.737,19.165,29.2846,2396.65
2024-01-01 16:19:30+00:00,-2.1368,-1.4491,1.6136,28.9809,1.4129,19.7005,29.5984,2445.41
2024-01-01 16:19:40+00:00,-1.7251,-1.2619,1.0543,28.9309,1.6743,20.1067,29.4644,2410.69
2024-01-01 16:19:50+00:00,-1.7233,-1.8246,1.0366,29.0599,1.7263,19.6955,29.1667,2440.65
2024-01-01 16:20:00+00:00,-1.702,-1.0622,1.0256,29.1753,1.5646,20.0892,29.2305,2399.88
2024-01-01 16:20:10+00:00,-1.9739,-1.4303,1.1851,29.2225,1.7029,20.2625,29.4708,2410.71
2024-01-01 16:20:20+00:00,-1.8846,-1.3523,0.6816,29.2332,1.824,20.0821,29.262,2414.33
2024-01-01 16:20:30+00:00,-1.859,-1.4831,1.528,28.9809,1.6371,20.7176,28.1554,2440.19
2024-01-01 16:20:40+00:00,-1.6628,-1.3963,1.3663,29.0883,1.8072,20.3433,28.8376,2427.22
2024-01-01 16:20:50+00:00,-1.4808,-1.3449,0.978,29.0729,1.635,20.2534,28.782,2395.16
2024-01-01 16:21:00+00:00,-1.6897,-1.509,1.1649,29.1775,1.6092,20.2476,28.208,2393.21
2024-01-01 16:21:10+00:00,-1.34,-1.4501,1.0354,29.1242,1.8983,20.3592,28.2194,2404.81
2024-01-01 16:21:20+00:00,-1.527,-1.1291,1.2671,29.1242,1.9935,20.2803,29.1741,2446.76
2024-01-01 16:21:30+00:00,-1.7245,-1.517,1.225,29.3067,1.6514,20.1924,28.2181,2398.65
2024-01-01 16:21:40+00:00,-1.4828,-1.1953,1.2839,29.1856,1.9835,20.3342,28.2723,2378.69
2024-01-01 16:21:50+00:00,-1.2781,-1.2941,0.9866,29.2028,1.8503,20.6392,28.0548,2377.63
2024-01-01 16:22:00+00:00,-1.1901,-1.3596,1.14,29.2464,1.5321,21.0016,28.473,2387.46
2024-01-01 16:22:10+00:00,-1.3227,-0.8965,1.5634,29.2876,1.6607,20.9378,28.3522,2395.51
2024-01-01 16:22:20+00:00,-1.525,-1.3122,1.1597,29.3031,1.9792,20.9704,28.9486,2369.04
2024-01-01 16:22:30+00:00,-1.5433,-1.3151,0.6484,29.4052,1.6564,21.6361,27.8912,2404.15
2024-01-01 16:22:40+00:00,-1.3545,-1.15,1.2875,29.1366,1.8193,21.5857,28.2478,2370.08
2024-01-01 16:22:50+00:00,-1.1043,-1.2136,1.9436,29.3129,1.9121,20.8885,27.216,2407.19
2024-01-01 16:23:00+00:00,-1.3217,-1.0735,1.5684,29.2856,2.0038,21.4556,27.3358,2384.44
2024-01-01 16:23:10+00:00,-1.2866,-1.0272,1.2253,29.2812,1.9767,20.9705,28.3679,2370.64
2024-01-01 16:23:20+00:00,-1.3361,-0.9913,1.3737,29.4026,2.1967,21.4899,28.2094,2319.1
2024-01-01 16:23:30+00:00,-1.3807,-1.0209,1.571,29.4721,1.8516,21.0811,27.877,2366.36
2024-01-01 16:23:40+00:00,-1.3161,-1.0834,0.9765,29.299,2.0013,21.3948,28.082,2371.89
2024-01-01 16:23:50+00:00,-1.2249,-0.8571,1.2158,29.5427,2.0671,21.8485,27.1329,2370.86
2024-01-01 16:24:00+00:00,-0.8766,-0.9459,1.5434,29.2467,2.1188,21.6098,28.156,2379.79
2024-01-01 16:24:10+00:00,-1.2362,-0.9789,1.8562,29.4649,2.1824,21.5077,27.0127,2358.36
2024-01-01 16:24:20+00:00,-1.1456,-0.6579,1.3613,29.3329,1.9724,21.7108,27.4879,2376.25
2024-01-01 16:24:30+00:00,-1.2969,-0.8732,1.8762,29.3739,2.1482,21.72,28.3985,2344.19
2024-01-01 16:24:40+00:00,-0.9481,-0.6664,1.3089,29.4603,1.9246,22.2134,26.8683,2380.63
2024-01-01 16:24:50+00:00,-0.7855,-0.6211,0.6639,29.4307,2.0648,22.5374,27.6919,2379.04
2024-01-01 16:25:00+00:00,-0.7012,-0.5869,1.7087,29.2006,2.1648,22.2047,27.4703,2363.56
2024-01-01 16:25:10+00:00,-0.9525,-0.6512,1.6702,29.5646,2.249,22.6603,26.8015,2370.56
2024-01-01 16:25:20+00:00,-0.8453,-0.7298,1.7311,29.5979,2.2015,22.2675,27.7821,2347.43
2024-01-01 16:25:30+00:00,-0.9578,-0.7139,1.7331,29.5204,2.1428,22.4975,26.5125,2348.09
2024-01-01 16:25:40+00:00,-0.7882,-0.7155,1.6183,29.5291,2.1306,23.1517,26.7936,2345.07
2024-01-01 16:25:50+00:00,-0.7976,-0.9785,1.5169,29.5325,2.2382,22.6522,26.9958,2374.04
2024-01-01 16:26:00+00:00,-0.8153,-0.52,1.5374,29.4154,2.4976,23.1159,26.6318,2350.26
2024-01-01 16:26:10+00:00,-0.7658,-0.5656,1.4882,29.4216,2.3109,22.6685,27.8443,2329.17
2024-01-01 16:26:20+00:00,-0.6692,-0.4527,1.5136,29.7006,2.2534,22.9684,26.0285,2341.53
2024-01-01 16:26:30+00:00,-0.7846,-0.5683,1.1711,29.7436,2.0043,22.8072,27.1096,2331.43
2024-01-01 16:26:40+00:00,-0.7403,-0.4252,1.3302,29.7138,2.0966,23.175,25.4882,2342.76
2024-01-01 16:26:50+00:00,-0.3164,-0.7057,1.6026,29.709,2.1883,23.3176,25.1673,2334.15
2024-01-01 16:27:00+00:00,-0.0816,-0.6485,1.0926,29.7664,2.387,23.5637,26.2755,2308.63
2024-01-01 16:27:10+00:00,-0.8304,-0.8186,1.1599,29.7768,2.1237,23.2541,26.4797,2312.53
2024-01-01 16:27:20+00:00,-0.8072,-0.4412,1.5871,29.6438,2.3743,23.4691,26.7114,2324.83
2024-01-01 16:27:30+00:00,-0.7124,-0.5109,1.6471,29.7618,2.3096,23.9674,26.6892,2358.15
2024-01-01 16:27:40+00:00,-0.5072,-0.5044,1.6091,29.7271,2.3586,23.3399,26.0563,2292.27
2024-01-01 16:27:50+00:00,-0.2729,-0.2925,1.1004,29.7457,2.2868,23.052,26.1061,2335.17
2024-01-01 16:28:00+00:00,-0.2993,-0.3803,2.0912,29.9053,2.2435,23.6906,25.9343,2357.7
2024-01-01 16:28:10+00:00,-0.3485,-0.5052,1.3514,29.966,2.2008,24.1619,26.3778,2344.18
2024-01-01 16:28:20+00:00,-0.2425,0.1178,1.513,29.5912,2.4524,24.0961,25.2036,2322.71
2024-01-01 16:28:30+00:00,-0.452,-0.2432,1.4089,29.8177,2.3631,23.8769,25.3621,2317.02
2024-01-01 16:28:40+00:00,-0.3277,-0.3738,2.0557,29.8298,2.2269,24.2778,25.9008,2332.74
2024-01-01 16:28:50+00:00,-0.2481,-0.2854,1.8425,29.9941,2.4359,24.2391,25.9097,2348.46
2024-01-01 16:29:00+00:00,-0.5261,-0.1845,1.6248,29.7503,2.9298,23.9723,25.9571,2331.04
2024-01-01 16:29:10+00:00,-0.4067,-0.1584,1.6128,29.6138,2.4,24.4327,25.3208,2318.78
2024-01-01 16:29:20+00:00,-0.3639,0.0896,1.799,30.0123,2.6923,24.8512,25.08,2337.67
2024-01-01 16:29:30+00:00,0.0481,-0.0912,1.4476,30.0439,2.0703,24.6374,25.4909,2315.45
2024-01-01 16:29:40+00:00,-0.0207,0.2254,1.8592,29.7867,2.4315,24.36,24.7009,2312.15
2024-01-01 16:29:50+00:00,0.0873,-0.0913,1.6313,29.9701,2.6293,25.4247,25.7363,2321.43
2024-01-01 16:30:00+00:00,-0.3679,0.064,1.9026,30.153,2.5023,24.702,24.7988,2294.42
2024-01-01 16:30:10+00:00,-0.2618,0.1797,1.898,29.9096,2.4176,25.2049,24.8195,2365.45
2024-01-01 16:30:20+00:00,0.2024,0.2322,1.6317,30.045,2.524,25.4367,25.1609,2307.26
2024-01-01 16:30:30+00:00,-0.451,0.2761,1.2703,30.1031,2.6896,25.4057,24.5001,2298.88
2024-01-01 16:30:40+00:00,0.3845,0.0649,1.7247,29.927,2.8773,25.3025,24.2611,2317.94
2024-01-01 16:30:50+00:00,-0.1902,0.1313,1.4268,30.0308,2.7296,24.9203,25.1121,2321.48
2024-01-01 16:31:00+00:00,0.3779,-0.2134,1.8112,29.9356,2.508,25.9098,24.164,2284.37
2024-01-01 16:31:10+00:00,0.0664,0.1555,1.7295,30.1056,2.5627,25.3009,24.6154,2262.39
2024-01-01 16:31:20+00:00,0.4886,0.375,1.6485,30.0603,2.5777,26.0352,24.4503,2288.49
2024-01-01 16:31:30+00:00,0.9552,0.3722,1.4731,30.1776,2.4953,26.1695,23.6122,2299.34
2024-01-01 16:31:40+00:00,-0.1064,0.251,2.0949,30.2376,2.6161,25.5623,23.8836,2277.36
2024-01-01 16:31:50+00:00,0.522,0.5451,1.6856,30.3303,2.6121,25.6502,24.3744,2290.24
2024-01-01 16:32:00+00:00,0.0559,0.2589,2.388,30.442,2.4869,25.9954,24.6561,2286.76
2024-01-01 16:32:10+00:00,0.5374,0.2353,1.8087,30.2468,2.8065,26.4814,23.7884,2255.18
2024-01-01 16:32:20+00:00,0.4452,0.2986,1.8879,30.2116,2.7578,26.1181,23.6693,2299.72
2024-01-01 16:32:30+00:00,0.5469,0.2266,1.8095,30.223,2.6122,26.4173,24.2067,2303.06
2024-01-01 16:32:40+00:00,0.3729,0.5145,1.8845,30.1812,2.7443,26.3301,24.2053,2287.64
